fold_id,horizon,task_type,threshold_mode,threshold_value,vol_k,accuracy,balanced_accuracy,train_size,test_size,train_start,train_end,test_start,test_end,precision,recall,f1,roc_auc,positive_rate_true,positive_rate_pred,model,total_return,annual_return,annual_volatility,sharpe,max_drawdown,trades,turnover,avg_position,exposure_rate,no_trade_rate,non_overlap_total_return,non_overlap_annual_return,non_overlap_sharpe,non_overlap_max_drawdown,non_overlap_trades,non_overlap_n_periods,macro_precision,macro_recall,macro_f1,weighted_f1,class_-1_f1,class_0_f1,class_1_f1,pred_down_rate,pred_neutral_rate,pred_up_rate
5,5,binary,fixed,0.0,,0.254,0.3837,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,0.3125,0.0568,0.0962,0.4249,0.6984,0.127,LogisticRegression,-0.5107,-0.2468,0.2713,-0.9096,-0.6858,1,0.0079,0.127,0.127,0.873,-0.1369,-0.2633,-1.3115,-0.1858,1,26,,,,,,,,,,
5,5,binary,fixed,0.0,,0.3095,0.4085,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,0.5185,0.1591,0.2435,0.3481,0.6984,0.2143,RandomForestClassifier,-0.5453,-0.2726,0.2825,-0.9652,-0.7257,7,0.0556,0.2143,0.2143,0.7857,-0.1419,-0.2718,-1.2715,-0.2185,3,26,,,,,,,,,,
5,5,binary,fixed,0.0,,0.4365,0.5966,1130,126,2015-03-30,2019-09-23,2019-09-24,2020-03-24,1.0,0.1932,0.3238,0.4904,0.6984,0.1349,GradientBoostingClassifier,0.56,0.1861,0.1314,1.4162,-0.0005,10,0.0794,0.1349,0.1349,0.8651,0.0498,0.0957,1.8665,-0.0005,2,26,,,,,,,,,,
6,5,binary,fixed,0.0,,0.6587,0.5,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,0.6587,1.0,0.7943,0.5,0.6587,1.0,DummyMostFrequent,2.6056,0.5375,0.211,2.5473,-0.2974,1,0.0079,1.0,1.0,0.0,0.3574,0.6222,2.6771,-0.0563,1,26,,,,,,,,,,
6,5,binary,fixed,0.0,,0.5873,0.5467,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,0.6914,0.6747,0.6829,0.5467,0.6587,0.6429,DummyStratified,1.5243,0.385,0.1649,2.3341,-0.1679,51,0.4048,0.6429,0.6429,0.3571,0.2752,0.493,2.4467,-0.0466,11,26,,,,,,,,,,
6,5,binary,fixed,0.0,,0.3413,0.5,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,0.0,0.0,0.0,0.4853,0.6587,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,26,,,,,,,,,,
6,5,binary,fixed,0.0,,0.5159,0.5989,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,0.8235,0.3373,0.4786,0.6083,0.6587,0.2698,RandomForestClassifier,1.3039,0.345,0.1455,2.3713,-0.0558,20,0.1587,0.2698,0.2698,0.7302,0.2729,0.4841,2.791,-0.0006,8,26,,,,,,,,,,
6,5,binary,fixed,0.0,,0.4841,0.5748,1256,126,2015-03-30,2020-03-24,2020-03-25,2020-09-22,0.8,0.2892,0.4248,0.6702,0.6587,0.2381,GradientBoostingClassifier,0.8695,0.26,0.1386,1.8758,-0.0558,24,0.1905,0.2381,0.2381,0.7619,0.2172,0.3977,2.2162,-0.0266,10,26,,,,,,,,,,
7,5,binary,fixed,0.0,,0.627,0.5,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,0.627,1.0,0.7707,0.5,0.627,1.0,DummyMostFrequent,1.6019,0.3962,0.157,2.523,-0.2462,1,0.0079,1.0,1.0,0.0,0.2371,0.4253,2.8417,-0.0611,1,26,,,,,,,,,,
7,5,binary,fixed,0.0,,0.5,0.4591,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,0.5976,0.6203,0.6087,0.4591,0.627,0.6508,DummyStratified,0.5275,0.1791,0.1375,1.3025,-0.2474,51,0.4048,0.6508,0.6508,0.3492,0.0992,0.1916,1.5205,-0.0616,11,26,,,,,,,,,,
7,5,binary,fixed,0.0,,0.627,0.5,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,0.627,1.0,0.7707,0.3507,0.627,1.0,LogisticRegression,1.6019,0.3962,0.157,2.523,-0.2462,1,0.0079,1.0,1.0,0.0,0.2371,0.4253,2.8417,-0.0611,1,26,,,,,,,,,,
7,5,binary,fixed,0.0,,0.3968,0.519,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,1.0,0.038,0.0732,0.6736,0.627,0.0238,RandomForestClassifier,0.0971,0.0377,0.0365,1.0347,-0.0005,2,0.0159,0.0238,0.0238,0.9762,0.0369,0.0717,1.4,-0.0005,2,26,,,,,,,,,,
7,5,binary,fixed,0.0,,0.627,0.5,1382,126,2015-03-30,2020-09-22,2020-09-23,2021-03-24,0.627,1.0,0.7707,0.4694,0.627,1.0,GradientBoostingClassifier,1.6019,0.3962,0.157,2.523,-0.2462,1,0.0079,1.0,1.0,0.0,0.2371,0.4253,2.8417,-0.0611,1,26,,,,,,,,,,
8,5,binary,fixed,0.0,,0.6746,0.5,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.6746,1.0,0.8057,0.5,0.6746,1.0,DummyMostFrequent,0.7729,0.2334,0.0871,2.6793,-0.1353,1,0.0079,1.0,1.0,0.0,0.1215,0.226,2.8113,-0.0348,1,26,,,,,,,,,,
8,5,binary,fixed,0.0,,0.5952,0.5485,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.7073,0.6824,0.6946,0.5485,0.6746,0.6508,DummyStratified,0.5147,0.1688,0.0701,2.4068,-0.0836,51,0.4048,0.6508,0.6508,0.3492,0.1153,0.2141,3.2804,-0.0146,11,26,,,,,,,,,,
8,5,binary,fixed,0.0,,0.6746,0.5,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.6746,1.0,0.8057,0.3819,0.6746,1.0,LogisticRegression,0.7729,0.2334,0.0871,2.6793,-0.1353,1,0.0079,1.0,1.0,0.0,0.1215,0.226,2.8113,-0.0348,1,26,,,,,,,,,,
8,5,binary,fixed,0.0,,0.4048,0.4894,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.6562,0.2471,0.359,0.5527,0.6746,0.254,RandomForestClassifier,0.1945,0.0727,0.0564,1.2902,-0.0741,17,0.1349,0.254,0.254,0.746,-0.0179,-0.0344,-0.9416,-0.0279,5,26,,,,,,,,,,
8,5,binary,fixed,0.0,,0.6746,0.5063,1508,126,2015-03-30,2021-03-24,2021-03-25,2021-09-22,0.6774,0.9882,0.8038,0.565,0.6746,0.9841,GradientBoostingClassifier,0.7377,0.2252,0.0857,2.6267,-0.1353,5,0.0397,0.9841,0.9841,0.0159,0.1215,0.226,2.8113,-0.0348,1,26,,,,,,,,,,
9,5,binary,fixed,0.0,,0.5794,0.5,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.5794,1.0,0.7337,0.5,0.5794,1.0,DummyMostFrequent,0.2393,0.1024,0.1819,0.5629,-0.4617,1,0.0079,1.0,1.0,0.0,0.0413,0.097,0.5062,-0.1167,1,26,,,,,,,,,,
9,5,binary,fixed,0.0,,0.5476,0.5243,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.5976,0.6712,0.6323,0.5243,0.5794,0.6508,DummyStratified,0.1283,0.059,0.1463,0.4034,-0.3634,51,0.4048,0.6508,0.6508,0.3492,0.0543,0.1144,0.7462,-0.0684,11,26,,,,,,,,,,
9,5,binary,fixed,0.0,,0.5794,0.5,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.5794,1.0,0.7337,0.4045,0.5794,1.0,LogisticRegression,0.2393,0.1024,0.1819,0.5629,-0.4617,1,0.0079,1.0,1.0,0.0,0.0413,0.097,0.5062,-0.1167,1,26,,,,,,,,,,
9,5,binary,fixed,0.0,,0.5952,0.6248,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.7619,0.4384,0.5565,0.6712,0.5794,0.3333,RandomForestClassifier,0.8473,0.2525,0.1146,2.2035,-0.1544,9,0.0714,0.3333,0.3333,0.6667,0.1934,0.3492,3.3361,-0.0239,5,26,,,,,,,,,,
9,5,binary,fixed,0.0,,0.6032,0.6162,1634,126,2015-03-30,2021-09-22,2021-09-23,2022-03-23,0.7091,0.5342,0.6094,0.6692,0.5794,0.4365,GradientBoostingClassifier,0.8415,0.2536,0.1335,1.8997,-0.1463,30,0.2381,0.4365,0.4365,0.5635,0.1261,0.2415,1.6517,-0.0676,12,26,,,,,,,,,,
10,5,binary,fixed,0.0,,0.4365,0.5,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.4365,1.0,0.6077,0.5,0.4365,1.0,DummyMostFrequent,-0.6532,-0.3917,0.2443,-1.6032,-0.6548,1,0.0079,1.0,1.0,0.0,-0.1883,-0.3784,-1.724,-0.1899,1,26,,,,,,,,,,
10,5,binary,fixed,0.0,,0.4841,0.5033,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.439,0.6545,0.5255,0.5033,0.4365,0.6508,DummyStratified,-0.5146,-0.2694,0.1934,-1.3933,-0.5156,51,0.4048,0.6508,0.6508,0.3492,-0.0637,-0.115,-0.7248,-0.1104,11,26,,,,,,,,,,
10,5,binary,fixed,0.0,,0.5635,0.5,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.0,0.0,0.0,0.4686,0.4365,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,26,,,,,,,,,,
10,5,binary,fixed,0.0,,0.4603,0.5006,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.4369,0.8182,0.5696,0.4569,0.4365,0.8175,RandomForestClassifier,-0.5554,-0.2971,0.2269,-1.3097,-0.5574,15,0.119,0.8175,0.8175,0.1825,-0.195,-0.3973,-1.9373,-0.1966,5,26,,,,,,,,,,
10,5,binary,fixed,0.0,,0.5397,0.5772,1760,126,2015-03-30,2022-03-23,2022-03-24,2022-09-22,0.4848,0.8727,0.6234,0.4428,0.4365,0.7857,GradientBoostingClassifier,-0.3765,-0.1626,0.2266,-0.7175,-0.5104,9,0.0714,0.7857,0.7857,0.2143,-0.0746,-0.13,-0.654,-0.097,5,26,,,,,,,,,,
11,5,binary,fixed,0.0,,0.5556,0.5,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.5556,1.0,0.7143,0.5,0.5556,1.0,DummyMostFrequent,0.6562,0.2176,0.1756,1.2391,-0.2608,1,0.0079,1.0,1.0,0.0,0.1214,0.2422,1.221,-0.0741,1,26,,,,,,,,,,
11,5,binary,fixed,0.0,,0.4524,0.4357,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.5062,0.5857,0.543,0.4357,0.5556,0.6429,DummyStratified,0.2342,0.0952,0.1486,0.6411,-0.2444,51,0.4048,0.6429,0.6429,0.3571,0.1087,0.2137,1.3026,-0.0745,11,26,,,,,,,,,,
11,5,binary,fixed,0.0,,0.4444,0.5,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.0,0.0,0.0,0.6296,0.5556,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,26,,,,,,,,,,
11,5,binary,fixed,0.0,,0.5238,0.5125,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.5658,0.6143,0.589,0.5556,0.5556,0.6032,RandomForestClassifier,0.2247,0.0894,0.1282,0.6971,-0.1844,49,0.3889,0.6032,0.6032,0.3968,0.0377,0.0799,0.6313,-0.0462,15,26,,,,,,,,,,
11,5,binary,fixed,0.0,,0.5794,0.5321,1886,126,2015-03-30,2022-09-22,2022-09-23,2023-03-24,0.5726,0.9571,0.7166,0.5963,0.5556,0.9286,GradientBoostingClassifier,0.8386,0.2578,0.1654,1.5591,-0.2442,13,0.1032,0.9286,0.9286,0.0714,0.1201,0.2365,1.3076,-0.0548,9,26,,,,,,,,,,
12,5,binary,fixed,0.0,,0.5873,0.5,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.5873,1.0,0.74,0.5,0.5873,1.0,DummyMostFrequent,0.4147,0.145,0.1099,1.319,-0.2655,1,0.0079,1.0,1.0,0.0,0.085,0.1644,1.5025,-0.0615,1,26,,,,,,,,,,
12,5,binary,fixed,0.0,,0.4603,0.4348,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.5375,0.5811,0.5584,0.4348,0.5873,0.6349,DummyStratified,0.078,0.0333,0.0814,0.4095,-0.1497,53,0.4206,0.6349,0.6349,0.3651,0.0003,0.0042,0.0489,-0.0559,11,26,,,,,,,,,,
12,5,binary,fixed,0.0,,0.4127,0.5,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.0,0.0,0.0,0.697,0.5873,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,26,,,,,,,,,,
12,5,binary,fixed,0.0,,0.5714,0.5808,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.6724,0.527,0.5909,0.5946,0.5873,0.4603,RandomForestClassifier,0.4867,0.1612,0.069,2.337,-0.0604,33,0.2619,0.4603,0.4603,0.5397,0.0693,0.1329,1.7313,-0.0235,11,26,,,,,,,,,,
12,5,binary,fixed,0.0,,0.6349,0.612,2012,126,2015-03-30,2023-03-24,2023-03-27,2023-09-25,0.6707,0.7432,0.7051,0.5561,0.5873,0.6508,GradientBoostingClassifier,0.7042,0.2167,0.0774,2.7981,-0.0808,11,0.0873,0.6508,0.6508,0.3492,0.0712,0.136,1.923,-0.0265,7,26,,,,,,,,,,
13,5,binary,fixed,0.0,,0.7778,0.5,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.7778,1.0,0.875,0.5,0.7778,1.0,DummyMostFrequent,1.8085,0.4211,0.1129,3.7295,-0.2079,1,0.0079,1.0,1.0,0.0,0.2277,0.4061,3.4716,-0.0409,1,26,,,,,,,,,,
13,5,binary,fixed,0.0,,0.5714,0.4949,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.775,0.6327,0.6966,0.4949,0.7778,0.6349,DummyStratified,0.7102,0.2201,0.1,2.2011,-0.1737,53,0.4206,0.6349,0.6349,0.3651,0.0724,0.1397,1.5523,-0.0289,11,26,,,,,,,,,,
13,5,binary,fixed,0.0,,0.2222,0.5,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.0,0.0,0.0,0.4111,0.7778,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,26,,,,,,,,,,
13,5,binary,fixed,0.0,,0.3095,0.3903,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.6486,0.2449,0.3556,0.3389,0.7778,0.2937,RandomForestClassifier,0.188,0.0727,0.0871,0.8351,-0.2079,8,0.0635,0.2937,0.2937,0.7063,0.0084,0.019,0.2599,-0.0413,6,26,,,,,,,,,,
13,5,binary,fixed,0.0,,0.3968,0.4464,2138,126,2015-03-30,2023-09-25,2023-09-26,2024-03-26,0.7292,0.3571,0.4795,0.4716,0.7778,0.381,GradientBoostingClassifier,0.3988,0.1391,0.0977,1.4238,-0.2079,8,0.0635,0.381,0.381,0.619,0.0849,0.1629,1.6676,-0.0409,4,26,,,,,,,,,,
14,5,binary,fixed,0.0,,0.627,0.5,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.627,1.0,0.7707,0.5,0.627,1.0,DummyMostFrequent,0.6257,0.2046,0.1402,1.4597,-0.2859,1,0.0079,1.0,1.0,0.0,0.0936,0.1828,1.3627,-0.0756,1,26,,,,,,,,,,
14,5,binary,fixed,0.0,,0.5556,0.5206,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.642,0.6582,0.65,0.5206,0.627,0.6429,DummyStratified,0.3636,0.1293,0.1009,1.2821,-0.1584,51,0.4048,0.6429,0.6429,0.3571,0.0228,0.0501,0.4414,-0.0376,11,26,,,,,,,,,,
14,5,binary,fixed,0.0,,0.373,0.5,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.0,0.0,0.0,0.5376,0.627,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,26,,,,,,,,,,
14,5,binary,fixed,0.0,,0.619,0.4937,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.624,0.9873,0.7647,0.3932,0.627,0.9921,RandomForestClassifier,0.5616,0.1882,0.1383,1.3609,-0.2859,3,0.0238,0.9921,0.9921,0.0079,0.0936,0.1828,1.3627,-0.0756,1,26,,,,,,,,,,
14,5,binary,fixed,0.0,,0.4206,0.4001,2264,126,2015-03-30,2024-03-26,2024-03-27,2024-09-25,0.5429,0.481,0.5101,0.4033,0.627,0.5556,GradientBoostingClassifier,0.0733,0.0333,0.1004,0.332,-0.1454,19,0.1508,0.5556,0.5556,0.4444,0.0461,0.0909,1.0877,-0.0228,9,26,,,,,,,,,,
15,5,binary,fixed,0.0,,0.5079,0.5,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.5079,1.0,0.6737,0.5,0.5079,1.0,DummyMostFrequent,-0.1834,-0.0696,0.1502,-0.4632,-0.4266,1,0.0079,1.0,1.0,0.0,-0.1119,-0.2151,-1.2834,-0.1688,1,26,,,,,,,,,,
15,5,binary,fixed,0.0,,0.4365,0.4342,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.4568,0.5781,0.5103,0.4342,0.5079,0.6429,DummyStratified,-0.2907,-0.1293,0.1247,-1.0368,-0.4133,51,0.4048,0.6429,0.6429,0.3571,-0.1585,-0.3232,-2.3083,-0.1726,11,26,,,,,,,,,,
15,5,binary,fixed,0.0,,0.4762,0.4763,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.4839,0.4688,0.4762,0.504,0.5079,0.4921,LogisticRegression,-0.3134,-0.143,0.1189,-1.2019,-0.4266,1,0.0079,0.4921,0.4921,0.5079,-0.1388,-0.2783,-1.9558,-0.1688,1,26,,,,,,,,,,
15,5,binary,fixed,0.0,,0.4683,0.4723,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.4516,0.2188,0.2947,0.4788,0.5079,0.246,RandomForestClassifier,-0.1688,-0.0713,0.0724,-0.9844,-0.2566,24,0.1905,0.246,0.246,0.754,-0.0238,-0.0446,-0.6832,-0.056,12,26,,,,,,,,,,
15,5,binary,fixed,0.0,,0.4762,0.4836,2390,126,2015-03-30,2024-09-25,2024-09-26,2025-03-28,0.25,0.0156,0.0294,0.5716,0.5079,0.0317,GradientBoostingClassifier,-0.0567,-0.0229,0.0287,-0.7983,-0.0663,8,0.0635,0.0317,0.0317,0.9683,0.001,0.0021,0.1131,-0.0092,4,26,,,,,,,,,,
16,5,binary,fixed,0.0,,0.7222,0.5,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.7222,1.0,0.8387,0.5,0.7222,1.0,DummyMostFrequent,1.8674,0.4385,0.1742,2.5179,-0.1593,1,0.0079,1.0,1.0,0.0,0.2068,0.3882,1.8518,-0.0241,1,26,,,,,,,,,,
16,5,binary,fixed,0.0,,0.6508,0.6088,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.7901,0.7033,0.7442,0.6088,0.7222,0.6429,DummyStratified,1.7617,0.4177,0.1399,2.9849,-0.0236,51,0.4048,0.6429,0.6429,0.3571,0.1157,0.2317,1.2038,-0.022,11,26,,,,,,,,,,
16,5,binary,fixed,0.0,,0.2778,0.5,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.0,0.0,0.0,0.5303,0.7222,0.0,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,26,,,,,,,,,,
16,5,binary,fixed,0.0,,0.4365,0.5835,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.8846,0.2527,0.3932,0.6085,0.7222,0.2063,RandomForestClassifier,0.8927,0.2618,0.1111,2.3571,-0.027,18,0.1429,0.2063,0.2063,0.7937,0.1505,0.2799,2.2547,-0.022,6,26,,,,,,,,,,
16,5,binary,fixed,0.0,,0.4444,0.5538,2516,126,2015-03-30,2025-03-28,2025-03-31,2025-09-29,0.8,0.3077,0.4444,0.5909,0.7222,0.2778,GradientBoostingClassifier,0.9066,0.2649,0.1122,2.3616,-0.0282,20,0.1587,0.2778,0.2778,0.7222,0.144,0.2692,2.1189,-0.022,4,26,,,,,,,,,,
0,5,three_class,fixed,0.003,,0.4444,0.3333,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,DummyMostFrequent,0.4286,0.1444,0.0545,2.6505,-0.0719,1,0.0079,1.0,1.0,0.0,0.0785,0.148,2.8368,-0.016,1,26,0.1481,0.3333,0.2051,0.2735,0.0,0.0,0.6154,0.0,0.0,1.0
0,5,three_class,fixed,0.003,,0.3333,0.3036,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,DummyStratified,0.1001,0.0389,0.039,0.9973,-0.0439,61,0.4841,0.5317,0.5317,0.4683,0.0024,0.0055,0.1401,-0.0263,13,26,0.3422,0.3036,0.3035,0.3327,0.1765,0.2951,0.439,0.3175,0.1508,0.5317
0,5,three_class,fixed,0.003,,0.3333,0.3333,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,LogisticRegression,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,26,0.1111,0.3333,0.1667,0.1667,0.0,0.5,0.0,0.0,1.0,0.0
0,5,three_class,fixed,0.003,,0.4365,0.3948,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,RandomForestClassifier,0.3265,0.1141,0.0443,2.5743,-0.0416,47,0.373,0.6429,0.6429,0.3571,0.0407,0.0784,1.7074,-0.016,13,26,0.4337,0.3948,0.3746,0.4046,0.3,0.2545,0.5693,0.254,0.1032,0.6429
0,5,three_class,fixed,0.003,,0.3333,0.3413,500,126,2015-03-30,2017-03-22,2017-03-23,2017-09-20,,,,,,,GradientBoostingClassifier,0.166,0.0621,0.0362,1.7162,-0.0416,15,0.119,0.3333,0.3333,0.6667,0.0114,0.0226,0.6361,-0.016,5,26,0.3957,0.3413,0.3314,0.348,0.2581,0.3279,0.4082,0.5159,0.1508,0.3333
1,5,three_class,fixed,0.003,,0.627,0.3333,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,DummyMostFrequent,0.322,0.1222,0.1426,0.8566,-0.3293,1,0.0079,1.0,1.0,0.0,0.0643,0.1272,1.1479,-0.067,1,26,0.209,0.3333,0.2569,0.4832,0.0,0.0,0.7707,0.0,0.0,1.0
1,5,three_class,fixed,0.003,,0.3492,0.2512,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,DummyStratified,0.0136,0.0114,0.1087,0.105,-0.208,55,0.4365,0.5159,0.5159,0.4841,-0.0147,-0.0253,-0.3105,-0.0557,13,26,0.2626,0.2512,0.2536,0.3699,0.1538,0.093,0.5139,0.3016,0.1825,0.5159
1,5,three_class,fixed,0.003,,0.2937,0.4051,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,LogisticRegression,0.2623,0.0953,0.0641,1.4857,-0.0556,2,0.0159,0.1746,0.1746,0.8254,0.0264,0.0511,1.3795,-0.01,2,26,0.3217,0.4051,0.2197,0.2623,0.0,0.3226,0.3366,0.0,0.8254,0.1746
1,5,three_class,fixed,0.003,,0.2698,0.3426,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,RandomForestClassifier,-0.1458,-0.0569,0.1092,-0.5213,-0.2234,11,0.0873,0.2857,0.2857,0.7143,-0.0134,-0.0241,-0.3756,-0.0393,1,26,0.2342,0.3426,0.2121,0.2476,0.0,0.3232,0.313,0.0873,0.627,0.2857
1,5,three_class,fixed,0.003,,0.2619,0.3531,626,126,2015-03-30,2017-09-20,2017-09-21,2018-03-22,,,,,,,GradientBoostingClassifier,-0.1501,-0.0613,0.0857,-0.7151,-0.1826,19,0.1508,0.1825,0.1825,0.8175,-0.0321,-0.0599,-0.747,-0.0551,7,26,0.3297,0.3531,0.2815,0.2567,0.2245,0.3846,0.2353,0.5635,0.254,0.1825
2,5,three_class,fixed,0.003,,0.5635,0.3333,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,DummyMostFrequent,0.7856,0.2361,0.0853,2.7679,-0.1111,1,0.0079,1.0,1.0,0.0,0.1361,0.2521,2.7524,-0.0244,1,26,0.1878,0.3333,0.2403,0.4062,0.0,0.0,0.7208,0.0,0.0,1.0
2,5,three_class,fixed,0.003,,0.3968,0.3148,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,DummyStratified,0.235,0.0864,0.0622,1.3891,-0.0803,58,0.4603,0.5317,0.5317,0.4683,0.0387,0.0752,1.328,-0.0248,14,26,0.3177,0.3148,0.3147,0.4017,0.2121,0.1667,0.5652,0.2937,0.1746,0.5317
2,5,three_class,fixed,0.003,,0.246,0.3243,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,LogisticRegression,0.0965,0.0377,0.0423,0.8919,-0.0634,4,0.0317,0.127,0.127,0.873,0.0343,0.0661,1.7628,-0.0033,2,26,0.2542,0.3243,0.1768,0.1833,0.0,0.3235,0.2069,0.0,0.873,0.127
2,5,three_class,fixed,0.003,,0.4444,0.3921,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,RandomForestClassifier,0.5492,0.1779,0.0715,2.4883,-0.0795,8,0.0635,0.4841,0.4841,0.5159,0.0996,0.1868,2.6598,-0.0159,4,26,0.2996,0.3921,0.3216,0.4089,0.4043,0.0,0.5606,0.5159,0.0,0.4841
2,5,three_class,fixed,0.003,,0.3968,0.2808,752,126,2015-03-30,2018-03-22,2018-03-23,2018-09-20,,,,,,,GradientBoostingClassifier,0.4347,0.1478,0.0809,1.8276,-0.1111,18,0.1429,0.6587,0.6587,0.3413,0.1147,0.2144,2.5437,-0.0244,6,26,0.2774,0.2808,0.2758,0.3766,0.0741,0.1818,0.5714,0.1984,0.1429,0.6587
3,5,three_class,fixed,0.003,,0.4841,0.3333,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,DummyMostFrequent,-0.0997,-0.0234,0.1921,-0.1218,-0.5844,1,0.0079,1.0,1.0,0.0,-0.0115,-0.0048,-0.0257,-0.1551,1,26,0.1614,0.3333,0.2175,0.3158,0.0,0.0,0.6524,0.0,0.0,1.0
3,5,three_class,fixed,0.003,,0.373,0.2884,878,126,2015-03-30,2018-09-20,2018-09-21,2019-03-25,,,,,,,DummyStratified,-0.2835,-0.1233,0.1393,-0.8854,-0.4845,58,0.4603,0.5397,0.5397,0.4603,-0.0704,-0.1361,-1.3418,-0.104,14,26,0.2982,0.2884,0.2868,0.3759,0.2791,0.0541,0.5271,0.2698,0.1905,0.5397
